"time","state.hour","state.value"
"2022-02-10T13:06:06.086+03:00",,"0"
"2022-02-10T13:10:34.175+03:00",,"1"
"2022-02-10T13:11:44.745+03:00",,"0"
"2022-02-10T13:32:09.983+03:00",,"1"
"2022-02-10T13:32:12.422+03:00",,"0"
"2022-02-10T14:03:03.323+03:00",,"0"
"2022-02-10T14:47:52.598+03:00",,"1"
"2022-02-10T14:48:03.841+03:00",,"0"
"2022-02-10T15:03:04.340+03:00",,"0"
"2022-02-10T16:00:34.791+03:00",,"1"
"2022-02-10T16:01:22.109+03:00",,"0"
"2022-02-10T16:39:39.757+03:00",,"1"
"2022-02-10T16:42:31.465+03:00",,"0"
"2022-02-10T16:42:34.174+03:00",,"1"
"2022-02-10T16:43:36.267+03:00",,"0"
"2022-02-10T17:03:07.597+03:00",,"0"
"2022-02-10T17:10:12.530+03:00",,"1"
"2022-02-10T17:11:17.173+03:00",,"0"
"2022-02-10T17:33:51.029+03:00",,"1"
"2022-02-10T17:36:14.755+03:00",,"0"
"2022-02-10T17:56:53.286+03:00",,"1"
"2022-02-10T17:58:32.211+03:00",,"0"
"2022-02-10T18:03:09.019+03:00",,"0"
"2022-02-10T18:24:42.431+03:00",,"1"
"2022-02-10T18:25:13.390+03:00",,"0"
"2022-02-10T18:47:01.390+03:00",,"1"
"2022-02-10T18:47:02.770+03:00",,"0"
"2022-02-10T18:47:40.335+03:00",,"1"
"2022-02-10T18:47:47.783+03:00",,"0"
"2022-02-10T18:59:42.437+03:00",,"1"
"2022-02-10T19:00:00.575+03:00",,"0"
"2022-02-10T19:03:10.720+03:00",,"0"
"2022-02-10T19:06:35.551+03:00",,"1"
"2022-02-10T19:06:38.711+03:00",,"0"
"2022-02-10T19:40:37.106+03:00",,"1"
"2022-02-10T19:43:57.838+03:00",,"0"
"2022-02-10T20:03:11.710+03:00",,"0"
"2022-02-10T20:18:02.655+03:00",,"1"
"2022-02-10T20:35:00.534+03:00",,"1"
"2022-02-10T20:36:50.052+03:00",,"0"
"2022-02-10T20:46:16.424+03:00",,"1"
"2022-02-10T20:47:07.495+03:00",,"0"
"2022-02-10T20:56:43.283+03:00",,"1"
"2022-02-10T20:56:52.400+03:00",,"0"
"2022-02-10T21:03:13.841+03:00",,"0"
"2022-02-10T21:09:45.045+03:00",,"1"
"2022-02-10T21:10:07.930+03:00",,"0"
"2022-02-10T21:14:18.565+03:00",,"1"
"2022-02-10T21:14:20.878+03:00",,"0"
"2022-02-10T21:20:45.581+03:00",,"1"
"2022-02-10T21:21:15.164+03:00",,"0"
"2022-02-10T21:35:03.328+03:00",,"1"
"2022-02-10T21:35:24.437+03:00",,"0"
"2022-02-10T21:48:23.108+03:00",,"1"
"2022-02-10T21:49:03.386+03:00",,"0"
"2022-02-10T22:03:14.769+03:00",,"0"
"2022-02-10T22:36:23.076+03:00",,"1"
"2022-02-10T22:36:30.872+03:00",,"0"
"2022-02-10T23:03:17.562+03:00",,"0"
"2022-02-10T23:16:30.333+03:00",,"1"
"2022-02-10T23:17:15.246+03:00",,"0"
"2022-02-11T00:03:18.219+03:00",,"0"
"2022-02-11T00:58:35.761+03:00",,"0"
"2022-02-11T01:03:19.303+03:00",,"0"
"2022-02-11T03:03:22.263+03:00",,"0"
"2022-02-11T06:03:25.590+03:00",,"0"
"2022-02-11T06:38:28.472+03:00",,"1"
"2022-02-11T06:38:47.711+03:00",,"0"
"2022-02-11T07:03:26.647+03:00",,"0"
"2022-02-11T08:03:27.962+03:00",,"0"
"2022-02-11T08:14:23.566+03:00",,"1"
"2022-02-11T08:14:27.128+03:00",,"0"
"2022-02-11T08:28:33.763+03:00",,"1"
"2022-02-11T08:28:38.617+03:00",,"0"
"2022-02-11T11:03:32.020+03:00",,"0"
"2022-02-11T11:30:29.929+03:00",,"1"
"2022-02-11T11:32:32.639+03:00",,"0"
"2022-02-11T11:35:37.655+03:00",,"1"
"2022-02-11T11:35:42.666+03:00",,"0"
"2022-02-11T12:03:33.058+03:00",,"0"
"2022-02-11T12:16:21.245+03:00",,"1"
"2022-02-11T12:19:06.136+03:00",,"0"
"2022-02-11T12:36:14.411+03:00",,"1"
"2022-02-11T12:37:50.795+03:00",,"0"
"2022-02-11T13:03:34.486+03:00",,"0"
"2022-02-11T13:04:50.447+03:00",,"1"
"2022-02-11T13:06:15.077+03:00",,"0"
"2022-02-11T13:29:13.959+03:00",,"1"
"2022-02-11T13:29:17.019+03:00",,"0"
"2022-02-11T13:41:52.795+03:00",,"1"
"2022-02-11T13:42:15.234+03:00",,"0"
"2022-02-11T13:45:23.340+03:00",,"1"
"2022-02-11T13:45:28.308+03:00",,"0"
"2022-02-11T13:52:32.107+03:00",,"1"
"2022-02-11T13:52:43.366+03:00",,"0"
"2022-02-11T14:03:35.956+03:00",,"0"
"2022-02-11T14:10:12.744+03:00",,"1"
"2022-02-11T14:10:19.101+03:00",,"0"
"2022-02-11T14:10:53.382+03:00",,"1"
"2022-02-11T14:13:53.713+03:00",,"0"
"2022-02-11T15:01:41.861+03:00",,"1"
"2022-02-11T15:02:30.202+03:00",,"0"
"2022-02-11T15:13:48.336+03:00",,"1"
"2022-02-11T15:14:23.547+03:00",,"0"
"2022-02-11T15:16:33.188+03:00",,"1"
"2022-02-11T15:18:34.561+03:00",,"0"
"2022-02-11T16:03:39.214+03:00",,"0"
"2022-02-11T16:27:34.082+03:00",,"1"
"2022-02-11T16:28:59.322+03:00",,"0"
"2022-02-11T17:03:41.330+03:00",,"0"
"2022-02-11T17:33:53.973+03:00",,"1"
"2022-02-11T17:35:10.231+03:00",,"0"
"2022-02-11T17:45:40.876+03:00",,"1"
"2022-02-11T17:45:53.012+03:00",,"0"
"2022-02-11T17:47:05.639+03:00",,"1"
"2022-02-11T17:47:16.038+03:00",,"0"
"2022-02-11T18:03:42.602+03:00",,"0"
"2022-02-11T18:08:12.533+03:00",,"1"
"2022-02-11T18:11:29.992+03:00",,"0"
"2022-02-11T18:50:32.603+03:00",,"1"
"2022-02-11T18:50:45.251+03:00",,"0"
"2022-02-11T19:03:43.849+03:00",,"0"
"2022-02-11T19:14:43.086+03:00",,"1"
"2022-02-11T19:14:56.740+03:00",,"0"
"2022-02-11T19:23:16.931+03:00",,"1"
"2022-02-11T19:24:22.823+03:00",,"0"
"2022-02-11T19:33:54.364+03:00",,"1"
"2022-02-11T19:34:04.876+03:00",,"0"
"2022-02-11T19:50:31.655+03:00",,"1"
"2022-02-11T19:50:37.424+03:00",,"0"
"2022-02-11T19:55:44.197+03:00",,"1"
"2022-02-11T19:55:49.364+03:00",,"0"
"2022-02-11T20:03:45.407+03:00",,"0"
"2022-02-11T20:39:15.078+03:00",,"1"
"2022-02-11T20:41:08.977+03:00",,"0"
"2022-02-11T21:03:45.745+03:00",,"0"
"2022-02-11T21:38:23.443+03:00",,"1"
"2022-02-11T21:39:09.532+03:00",,"0"
"2022-02-11T22:03:47.386+03:00",,"0"
"2022-02-11T22:34:51.014+03:00",,"1"
"2022-02-11T22:34:56.592+03:00",,"0"
"2022-02-11T23:03:48.419+03:00",,"0"
"2022-02-11T23:12:09.663+03:00",,"1"
"2022-02-11T23:12:14.370+03:00",,"0"
"2022-02-11T23:14:25.126+03:00",,"1"
"2022-02-11T23:14:36.325+03:00",,"0"
"2022-02-12T00:03:51.346+03:00",,"0"
"2022-02-12T01:03:51.293+03:00",,"0"
"2022-02-12T02:03:53.059+03:00",,"0"
"2022-02-12T03:03:53.880+03:00",,"0"
"2022-02-12T04:03:54.840+03:00",,"0"
"2022-02-12T05:03:56.441+03:00",,"0"
"2022-02-12T06:03:57.800+03:00",,"0"
"2022-02-12T07:03:59.054+03:00",,"0"
"2022-02-12T08:03:59.887+03:00",,"0"
"2022-02-12T08:50:23.837+03:00",,"1"
"2022-02-12T08:50:28.573+03:00",,"0"
"2022-02-12T08:54:10.711+03:00",,"1"
"2022-02-12T08:54:13.827+03:00",,"0"
"2022-02-12T08:59:57.286+03:00",,"1"
"2022-02-12T09:00:02.244+03:00",,"0"
"2022-02-12T09:04:00.957+03:00",,"0"
"2022-02-12T11:04:03.890+03:00",,"0"
"2022-02-12T11:31:47.626+03:00",,"1"
"2022-02-12T11:32:01.416+03:00",,"0"
"2022-02-12T11:54:18.926+03:00",,"1"
"2022-02-12T11:54:24.432+03:00",,"0"
"2022-02-12T12:04:04.912+03:00",,"0"
"2022-02-12T12:56:53.832+03:00",,"1"
"2022-02-12T12:56:57.933+03:00",,"0"
"2022-02-12T13:04:06.249+03:00",,"0"
"2022-02-12T13:16:11.409+03:00",,"1"
"2022-02-12T13:17:08.711+03:00",,"0"
"2022-02-12T13:42:21.063+03:00",,"1"
"2022-02-12T14:00:35.841+03:00",,"1"
"2022-02-12T14:03:25.795+03:00",,"0"
"2022-02-12T14:03:43.345+03:00",,"0"
"2022-02-12T14:04:05.913+03:00",,"0"
"2022-02-12T15:04:08.932+03:00",,"0"
"2022-02-12T18:04:12.652+03:00",,"0"
"2022-02-12T19:04:14.088+03:00",,"0"
"2022-02-12T20:04:16.269+03:00",,"0"
"2022-02-12T20:59:46.531+03:00",,"1"
"2022-02-12T21:00:24.861+03:00",,"0"
"2022-02-12T21:04:16.928+03:00",,"0"
"2022-02-12T21:21:46.364+03:00",,"1"
"2022-02-12T21:22:54.462+03:00",,"0"
"2022-02-12T21:36:33.507+03:00",,"1"
"2022-02-12T21:38:47.732+03:00",,"0"
"2022-02-12T22:04:18.754+03:00",,"0"
"2022-02-12T23:04:19.611+03:00",,"0"
"2022-02-12T23:26:14.401+03:00",,"1"
"2022-02-12T23:27:43.535+03:00",,"0"
"2022-02-12T23:40:05.670+03:00",,"1"
"2022-02-12T23:40:37.969+03:00",,"0"
"2022-02-13T00:04:21.535+03:00",,"0"
"2022-02-13T01:04:22.790+03:00",,"0"
"2022-02-13T02:04:23.690+03:00",,"0"
"2022-02-13T03:04:25.412+03:00",,"0"
"2022-02-13T04:04:26.192+03:00",,"0"
"2022-02-13T05:04:28.057+03:00",,"0"
"2022-02-13T06:04:28.775+03:00",,"0"
"2022-02-13T08:04:31.546+03:00",,"0"
"2022-02-13T08:13:31.991+03:00",,"1"
"2022-02-13T08:13:42.209+03:00",,"0"
"2022-02-13T09:01:17.771+03:00",,"1"
"2022-02-13T09:01:19.979+03:00",,"0"
"2022-02-13T09:04:32.500+03:00",,"0"
"2022-02-13T10:04:34.387+03:00",,"0"
"2022-02-13T11:04:35.554+03:00",,"0"
"2022-02-13T12:04:36.278+03:00",,"0"
"2022-02-13T12:18:32.838+03:00",,"1"
"2022-02-13T12:18:41.100+03:00",,"0"
"2022-02-13T12:23:27.206+03:00",,"1"
"2022-02-13T12:23:32.751+03:00",,"0"
"2022-02-13T13:04:38.740+03:00",,"0"
"2022-02-13T13:53:26.158+03:00",,"1"
"2022-02-13T13:55:24.703+03:00",,"0"
"2022-02-13T14:04:39.814+03:00",,"0"
"2022-02-13T15:04:42.630+03:00",,"0"
"2022-02-13T16:42:35.508+03:00",,"1"
"2022-02-13T16:42:58.239+03:00",,"0"
"2022-02-13T16:48:52.395+03:00",,"1"
"2022-02-13T16:53:23.755+03:00",,"0"
"2022-02-13T16:58:29.106+03:00",,"1"
"2022-02-13T16:58:55.238+03:00",,"0"
"2022-02-13T16:59:15.125+03:00",,"1"
"2022-02-13T16:59:27.340+03:00",,"0"
"2022-02-13T17:01:17.461+03:00",,"1"
"2022-02-13T17:02:17.703+03:00",,"0"
"2022-02-13T17:04:42.947+03:00",,"0"
"2022-02-13T17:13:01.339+03:00",,"1"
"2022-02-13T17:13:02.062+03:00",,"0"
"2022-02-13T17:13:55.332+03:00",,"1"
"2022-02-13T17:14:48.864+03:00",,"0"
"2022-02-13T17:27:38.644+03:00",,"1"
"2022-02-13T17:29:27.169+03:00",,"0"
"2022-02-13T17:33:14.891+03:00",,"1"
"2022-02-13T17:33:44.081+03:00",,"0"
"2022-02-13T17:34:22.307+03:00",,"1"
"2022-02-13T17:34:28.251+03:00",,"0"
"2022-02-13T17:35:03.763+03:00",,"1"
"2022-02-13T17:35:29.712+03:00",,"0"
"2022-02-13T18:00:07.353+03:00",,"1"
"2022-02-13T18:00:10.067+03:00",,"0"
"2022-02-13T18:04:02.845+03:00",,"1"
"2022-02-13T18:04:10.543+03:00",,"0"
"2022-02-13T18:04:11.130+03:00",,"1"
"2022-02-13T18:04:11.707+03:00",,"0"
"2022-02-13T18:04:44.729+03:00",,"0"
"2022-02-13T18:06:38.025+03:00",,"1"
"2022-02-13T18:06:42.369+03:00",,"0"
"2022-02-13T18:07:04.246+03:00",,"1"
"2022-02-13T18:07:09.313+03:00",,"0"
"2022-02-13T18:10:55.715+03:00",,"1"
"2022-02-13T18:10:58.717+03:00",,"0"
"2022-02-13T18:16:49.411+03:00",,"1"
"2022-02-13T18:16:51.904+03:00",,"0"
"2022-02-13T18:17:30.112+03:00",,"1"
"2022-02-13T18:17:37.563+03:00",,"0"
"2022-02-13T18:30:46.632+03:00",,"1"
"2022-02-13T18:30:51.265+03:00",,"0"
"2022-02-13T18:32:34.565+03:00",,"1"
"2022-02-13T18:32:49.118+03:00",,"0"
"2022-02-13T18:36:13.106+03:00",,"1"
"2022-02-13T18:36:23.801+03:00",,"0"
"2022-02-13T19:04:48.241+03:00",,"0"
"2022-02-13T20:04:49.485+03:00",,"0"
"2022-02-13T21:04:51.353+03:00",,"0"
"2022-02-13T21:13:19.384+03:00",,"1"
"2022-02-13T21:14:57.944+03:00",,"0"
"2022-02-13T22:04:52.567+03:00",,"0"
"2022-02-13T22:31:20.139+03:00",,"1"
"2022-02-13T22:33:14.974+03:00",,"0"
"2022-02-13T22:47:00.866+03:00",,"1"
"2022-02-13T22:47:06.713+03:00",,"0"
"2022-02-13T23:04:53.890+03:00",,"0"
"2022-02-13T23:57:40.772+03:00",,"1"
"2022-02-13T23:58:11.131+03:00",,"0"
"2022-02-14T00:02:06.539+03:00",,"1"
"2022-02-14T00:03:09.471+03:00",,"0"
"2022-02-14T00:04:53.891+03:00",,"0"
"2022-02-14T01:04:57.483+03:00",,"0"
"2022-02-14T02:04:59.237+03:00",,"0"
"2022-02-14T03:05:00.086+03:00",,"0"
"2022-02-14T04:05:01.854+03:00",,"0"
"2022-02-14T05:05:02.417+03:00",,"0"
"2022-02-14T06:05:03.845+03:00",,"0"
"2022-02-14T08:05:06.499+03:00",,"0"
"2022-02-14T08:44:56.294+03:00",,"1"
"2022-02-14T08:49:19.081+03:00",,"0"
"2022-02-14T08:52:43.209+03:00",,"1"
"2022-02-14T08:52:43.902+03:00",,"0"
"2022-02-14T09:05:08.020+03:00",,"0"
"2022-02-14T10:05:09.028+03:00",,"0"
"2022-02-14T11:04:37.257+03:00",,"1"
"2022-02-14T11:04:43.440+03:00",,"0"
"2022-02-14T11:05:08.565+03:00",,"0"
"2022-02-14T11:06:54.362+03:00",,"0"
"2022-02-14T12:27:20.798+03:00",,"1"
"2022-02-14T12:28:41.581+03:00",,"0"
"2022-02-14T12:36:06.332+03:00",,"1"
"2022-02-14T12:36:20.617+03:00",,"0"
"2022-02-14T13:05:12.935+03:00",,"0"
"2022-02-14T13:13:35.526+03:00",,"1"
"2022-02-14T13:14:13.306+03:00",,"0"
"2022-02-14T13:14:53.755+03:00",,"1"
"2022-02-14T13:15:48.100+03:00",,"0"
"2022-02-14T13:35:45.691+03:00",,"1"
"2022-02-14T13:35:49.034+03:00",,"0"
"2022-02-14T13:58:13.284+03:00",,"1"
"2022-02-14T13:58:42.934+03:00",,"0"
"2022-02-14T14:05:14.043+03:00",,"0"
"2022-02-14T14:52:34.623+03:00",,"1"
"2022-02-14T15:05:16.076+03:00",,"0"
"2022-02-14T15:36:57.498+03:00",,"0"
"2022-02-14T16:02:22.009+03:00",,"1"
"2022-02-14T16:02:26.915+03:00",,"0"
"2022-02-14T16:05:16.696+03:00",,"0"
"2022-02-14T16:06:19.779+03:00",,"1"
"2022-02-14T16:06:43.991+03:00",,"0"
"2022-02-14T16:25:12.742+03:00",,"1"
"2022-02-14T16:25:54.081+03:00",,"0"
"2022-02-14T17:05:18.572+03:00",,"0"
"2022-02-14T18:05:19.308+03:00",,"0"
"2022-02-14T18:10:34.097+03:00",,"1"
"2022-02-14T18:10:39.918+03:00",,"0"
"2022-02-14T19:05:20.662+03:00",,"0"
"2022-02-14T19:18:27.659+03:00",,"1"
"2022-02-14T19:18:36.550+03:00",,"0"
"2022-02-14T19:20:54.321+03:00",,"1"
"2022-02-14T19:21:16.036+03:00",,"0"
"2022-02-14T19:50:19.522+03:00",,"1"
"2022-02-14T19:53:51.821+03:00",,"0"
"2022-02-14T20:05:22.124+03:00",,"0"
"2022-02-14T20:22:14.525+03:00",,"1"
"2022-02-14T20:24:19.409+03:00",,"0"
"2022-02-14T20:55:46.600+03:00",,"1"
"2022-02-14T20:55:51.455+03:00",,"0"
"2022-02-14T21:01:17.332+03:00",,"1"
"2022-02-14T21:01:28.689+03:00",,"0"
"2022-02-14T21:05:23.427+03:00",,"0"
"2022-02-14T21:09:51.567+03:00",,"1"
"2022-02-14T21:16:03.284+03:00",,"0"
"2022-02-14T21:52:41.819+03:00",,"1"
"2022-02-14T21:52:54.349+03:00",,"0"
"2022-02-14T22:05:25.634+03:00",,"0"
"2022-02-14T22:43:34.022+03:00",,"1"
"2022-02-14T22:44:32.332+03:00",,"0"
"2022-02-14T22:46:07.633+03:00",,"1"
"2022-02-14T22:49:20.272+03:00",,"1"
"2022-02-14T22:49:21.983+03:00",,"0"
"2022-02-14T23:05:27.787+03:00",,"0"
"2022-02-14T23:14:58.020+03:00",,"1"
"2022-02-14T23:17:01.445+03:00",,"1"
"2022-02-14T23:17:04.474+03:00",,"0"
"2022-02-15T00:05:34.307+03:00",,"0"
"2022-02-15T01:05:29.930+03:00",,"0"
"2022-02-15T02:05:31.389+03:00",,"0"
"2022-02-15T02:23:41.482+03:00",,"0"
"2022-02-15T03:05:32.744+03:00",,"0"
"2022-02-15T04:05:34.428+03:00",,"0"
"2022-02-15T05:05:36.535+03:00",,"0"
"2022-02-15T06:05:37.927+03:00",,"0"
"2022-02-15T06:39:09.311+03:00",,"1"
"2022-02-15T06:40:19.289+03:00",,"0"
"2022-02-15T07:05:39.096+03:00",,"0"
"2022-02-15T08:05:40.494+03:00",,"0"
"2022-02-15T08:31:42.260+03:00",,"1"
"2022-02-15T08:31:50.720+03:00",,"0"
"2022-02-15T08:43:09.857+03:00",,"1"
"2022-02-15T08:43:18.162+03:00",,"0"
"2022-02-15T08:45:10.021+03:00",,"1"
"2022-02-15T08:45:49.441+03:00",,"0"
"2022-02-15T08:46:53.187+03:00",,"1"
"2022-02-15T08:46:58.233+03:00",,"0"
"2022-02-15T08:56:48.944+03:00",,"1"
"2022-02-15T08:56:49.648+03:00",,"0"
"2022-02-15T09:05:42.237+03:00",,"0"
"2022-02-15T10:05:44.087+03:00",,"0"
"2022-02-15T10:39:46.171+03:00",,"1"
"2022-02-15T10:39:53.468+03:00",,"0"
"2022-02-15T10:42:07.601+03:00",,"1"
"2022-02-15T10:42:12.842+03:00",,"0"
"2022-02-15T10:44:35.109+03:00",,"1"
"2022-02-15T10:44:40.887+03:00",,"0"
"2022-02-15T10:44:42.214+03:00",,"1"
"2022-02-15T10:46:58.364+03:00",,"0"
"2022-02-15T11:05:45.446+03:00",,"0"
"2022-02-15T11:41:44.585+03:00",,"1"
"2022-02-15T11:42:21.039+03:00",,"0"
"2022-02-15T12:05:47.110+03:00",,"0"
"2022-02-15T12:35:29.785+03:00",,"1"
"2022-02-15T12:35:36.720+03:00",,"0"
"2022-02-15T12:45:45.843+03:00",,"1"
"2022-02-15T12:45:48.185+03:00",,"0"
"2022-02-15T12:48:19.906+03:00",,"1"
"2022-02-15T12:48:45.235+03:00",,"0"
"2022-02-15T12:49:52.242+03:00",,"1"
"2022-02-15T12:50:04.111+03:00",,"0"
"2022-02-15T12:50:59.991+03:00",,"1"
"2022-02-15T12:51:03.843+03:00",,"0"
"2022-02-15T12:59:53.029+03:00",,"1"
"2022-02-15T13:01:57.867+03:00",,"0"
"2022-02-15T13:05:49.127+03:00",,"0"
"2022-02-15T13:15:58.744+03:00",,"1"
"2022-02-15T13:16:38.099+03:00",,"0"
"2022-02-15T14:05:50.641+03:00",,"0"
"2022-02-15T14:30:31.346+03:00",,"1"
"2022-02-15T14:30:39.316+03:00",,"0"
"2022-02-15T15:40:27.989+03:00",,"1"
"2022-02-15T15:58:15.151+03:00",,"1"
"2022-02-15T16:01:28.899+03:00",,"1"
"2022-02-15T16:01:29.516+03:00",,"0"
"2022-02-15T16:05:54.107+03:00",,"0"
"2022-02-15T17:05:55.054+03:00",,"0"
"2022-02-15T18:04:26.908+03:00",,"0"
"2022-02-15T18:05:56.232+03:00",,"0"
"2022-02-15T18:39:08.250+03:00",,"1"
"2022-02-15T18:39:15.666+03:00",,"0"
"2022-02-15T18:45:10.292+03:00",,"1"
"2022-02-15T18:45:28.397+03:00",,"0"
"2022-02-15T18:50:28.678+03:00",,"1"
"2022-02-15T19:05:57.138+03:00",,"1"
"2022-02-15T19:24:57.721+03:00",,"0"
"2022-02-15T19:29:30.882+03:00",,"1"
"2022-02-15T19:29:40.877+03:00",,"0"
"2022-02-15T20:04:29.464+03:00",,"1"
"2022-02-15T20:05:44.391+03:00",,"0"
"2022-02-15T20:05:56.867+03:00",,"0"
"2022-02-15T21:06:00.435+03:00",,"0"
"2022-02-15T22:39:07.115+03:00",,"1"
"2022-02-15T22:40:20.797+03:00",,"0"
"2022-02-15T23:06:03.302+03:00",,"0"
"2022-02-15T23:48:05.823+03:00",,"1"
"2022-02-15T23:48:09.638+03:00",,"0"
"2022-02-16T00:06:05.716+03:00",,"0"
"2022-02-16T01:06:07.159+03:00",,"0"
"2022-02-16T02:06:08.314+03:00",,"0"
"2022-02-16T03:06:10.125+03:00",,"0"
"2022-02-16T04:06:11.159+03:00",,"0"
"2022-02-16T06:06:14.697+03:00",,"0"
"2022-02-16T06:40:17.909+03:00",,"1"
"2022-02-16T06:40:59.610+03:00",,"0"
"2022-02-16T07:06:16.261+03:00",,"0"
"2022-02-16T08:06:17.848+03:00",,"0"
"2022-02-16T08:26:31.197+03:00",,"1"
"2022-02-16T08:26:39.420+03:00",,"0"
"2022-02-16T08:47:51.872+03:00",,"1"
"2022-02-16T08:47:52.469+03:00",,"0"
"2022-02-16T09:05:44.562+03:00",,"1"
"2022-02-16T09:06:05.613+03:00",,"0"
"2022-02-16T09:06:17.640+03:00",,"0"
"2022-02-16T10:06:21.101+03:00",,"0"
"2022-02-16T11:06:22.347+03:00",,"0"
"2022-02-16T12:06:24.235+03:00",,"0"
"2022-02-16T12:30:47.673+03:00",,"1"
"2022-02-16T12:31:00.137+03:00",,"0"
"2022-02-16T12:39:47.618+03:00",,"1"
"2022-02-16T12:41:15.161+03:00",,"0"
"2022-02-16T13:04:12.298+03:00",,"1"
"2022-02-16T13:05:53.735+03:00",,"0"
"2022-02-16T13:06:23.768+03:00",,"0"
"2022-02-16T13:38:53.386+03:00",,"1"
"2022-02-16T13:38:57.197+03:00",,"0"
"2022-02-16T13:41:47.696+03:00",,"1"
"2022-02-16T13:41:52.795+03:00",,"0"
"2022-02-16T14:06:27.021+03:00",,"0"
"2022-02-16T14:45:38.601+03:00",,"1"
"2022-02-16T14:55:28.533+03:00",,"1"
"2022-02-16T14:55:44.562+03:00",,"0"
"2022-02-16T15:06:28.526+03:00",,"0"
"2022-02-16T15:22:42.062+03:00",,"1"
"2022-02-16T15:22:46.593+03:00",,"0"
"2022-02-16T15:23:19.279+03:00",,"1"
"2022-02-16T15:24:20.847+03:00",,"0"
"2022-02-16T15:24:24.342+03:00",,"0"
"2022-02-16T16:06:31.280+03:00",,"0"
"2022-02-16T16:12:30.320+03:00",,"1"
"2022-02-16T16:12:33.123+03:00",,"0"
"2022-02-16T17:06:32.758+03:00",,"0"
"2022-02-16T17:33:22.560+03:00",,"1"
"2022-02-16T17:35:51.601+03:00",,"0"
"2022-02-16T18:06:33.874+03:00",,"0"
"2022-02-16T18:11:44.123+03:00",,"1"
"2022-02-16T18:11:53.446+03:00",,"0"
"2022-02-16T18:17:56.313+03:00",,"1"
"2022-02-16T18:18:16.999+03:00",,"0"
"2022-02-16T18:23:56.159+03:00",,"1"
"2022-02-16T18:24:01.494+03:00",,"0"
"2022-02-16T18:25:33.882+03:00",,"1"
"2022-02-16T18:25:40.706+03:00",,"0"
"2022-02-16T19:06:35.732+03:00",,"0"
"2022-02-16T19:18:52.076+03:00",,"1"
"2022-02-16T19:23:54.766+03:00",,"0"
"2022-02-16T20:06:37.058+03:00",,"0"
"2022-02-16T20:32:36.016+03:00",,"1"
"2022-02-16T20:32:39.070+03:00",,"0"
"2022-02-16T20:42:40.932+03:00",,"1"
"2022-02-16T20:42:47.567+03:00",,"0"
"2022-02-16T21:03:30.447+03:00",,"1"
"2022-02-16T21:03:35.657+03:00",,"0"
"2022-02-16T21:06:38.358+03:00",,"0"
"2022-02-16T21:18:35.653+03:00",,"1"
"2022-02-16T21:19:20.571+03:00",,"0"
"2022-02-16T21:30:36.986+03:00",,"1"
"2022-02-16T21:30:44.037+03:00",,"0"
"2022-02-16T21:31:26.036+03:00",,"1"
"2022-02-16T21:31:50.558+03:00",,"0"
"2022-02-16T21:33:47.577+03:00",,"1"
"2022-02-16T21:33:59.741+03:00",,"0"
"2022-02-16T21:47:39.660+03:00",,"1"
"2022-02-16T21:48:06.292+03:00",,"0"
"2022-02-16T21:48:47.398+03:00",,"1"
"2022-02-16T21:49:00.993+03:00",,"0"
"2022-02-16T21:54:52.031+03:00",,"1"
"2022-02-16T21:55:51.776+03:00",,"0"
"2022-02-16T21:58:02.056+03:00",,"1"
"2022-02-16T21:58:18.762+03:00",,"0"
"2022-02-16T22:06:40.542+03:00",,"0"
"2022-02-16T23:00:35.573+03:00",,"1"
"2022-02-16T23:00:44.267+03:00",,"0"
"2022-02-16T23:00:47.462+03:00",,"1"
"2022-02-16T23:01:03.166+03:00",,"0"
"2022-02-16T23:06:42.596+03:00",,"0"
"2022-02-16T23:48:17.165+03:00",,"1"
"2022-02-16T23:48:21.206+03:00",,"0"
"2022-02-16T23:59:12.030+03:00",,"1"
"2022-02-17T00:00:28.482+03:00",,"0"
"2022-02-17T00:05:33.376+03:00",,"1"
"2022-02-17T00:06:43.583+03:00",,"0"
"2022-02-17T00:39:02.065+03:00",,"1"
"2022-02-17T01:06:45.621+03:00",,"0"
"2022-02-17T02:06:46.558+03:00",,"0"
"2022-02-17T02:29:41.144+03:00",,"0"
"2022-02-17T03:06:48.218+03:00",,"0"
"2022-02-17T04:06:50.638+03:00",,"0"
"2022-02-17T06:06:54.003+03:00",,"0"
"2022-02-17T06:38:55.550+03:00",,"1"
"2022-02-17T06:41:46.282+03:00",,"0"
"2022-02-17T07:06:55.087+03:00",,"0"
"2022-02-17T10:57:54.231+03:00",,"1"
"2022-02-17T10:58:04.144+03:00",,"0"
"2022-02-17T11:07:01.872+03:00",,"0"
"2022-02-17T11:19:23.375+03:00",,"1"
"2022-02-17T11:19:32.065+03:00",,"0"
"2022-02-17T12:07:02.610+03:00",,"0"
"2022-02-17T12:30:18.062+03:00",,"1"
"2022-02-17T12:30:34.088+03:00",,"0"
"2022-02-17T13:01:47.452+03:00",,"1"
"2022-02-17T13:01:50.553+03:00",,"0"
"2022-02-17T13:07:04.741+03:00",,"0"
"2022-02-17T13:11:21.984+03:00",,"1"
"2022-02-17T13:16:10.266+03:00",,"0"
"2022-02-17T13:16:10.907+03:00",,"1"
"2022-02-17T13:17:13.803+03:00",,"0"
"2022-02-17T13:36:10.188+03:00",,"1"
"2022-02-17T13:36:14.700+03:00",,"0"
"2022-02-17T14:07:06.220+03:00",,"0"
